content,label
"Super. Dzięki przemiłej pani która wyszukała mi części i skompletowała mój ekspres Krups już znów robi idealną kawę :)
Dziękuję i na pewno zawitam jeszcze do Was",1
Wszystko bez żadnych problemów. Szybko i na czas.,1
Super szybko według opisu POLECAM SERDECZNIE,1
Transakcja przebiegła bardzo szybko i bez zarzutu,1
"Miła i szybka obsługa,polecam zakupy w tym sklepie",1
"Szybko,  sprawnie, bardzo dobry kontakt.",1
Wszystko w jak najlepszym porządku. Polecam sprzedawcę.,1
bez  żadnych problemów. polecam,1
Profesjonalnie.  Szybko.  Transakcja  przebiegła pomyślnie i bardzo szybko. Kurier też ok,1
"Wszystko w porządku, bardzo bogata oferta.",1
"Szybko.Ba, bardzo szybko. Sprawnie. Łatwość zamówienia, potencjalnie możliwość bezpośredniego kontaktu z przedstawicielem firmy zaraz po złożeniu zamówienia",1
Szybka dostawa i  zgodnie z zamówieniem,1
"Sprawnie, zgodnie z zamówieniem",1
"Profesjonalna obsługa , szybko wysyłka  Polecam.",1
Profesjonalnie polecam wszystkim,1
Bezproblemowo. Części zamienne już zainstalowane.,1
"Bardzo dobry sklep, zakupy przebiegły szybko i sprawnie.",1
profesjonalnie. szybko. polecam,1
"Szybko, sprawnie i rzetelnie! Gorąco polecam tego sprzedającego! :D",1
Gorąco polecam Zgodnie z zamowieniem  Szybko i solidnie,1
"Sprzedawca uczciwy, przesyłka na czas - polecam",1
Transakcja przebiegła bardzo profesjonalnie,1
Świetnie wyposażony w trudnodostępne części sklep. Na pewno jeszcze nie raz skorzystam. Polecam.,1
Transakcja przebiegła pomyślnie,1
"Bezbłędnie, a sklep polecam znajomym, którzy mają trochę drygu do majsterkowania i chcą być bohaterami swoich domów :)",1
"sprawnie, bez żadnych problemów",1
"Profesjonalnie, tak jak być powinno.",1
"Zamówiona część  na następny dzień była u mnie, polecam",1
Wszystko ok. polecam ten sklep wiedzą co robią.,1
"profesjonalna obsługa, doradztwo techniczne",1
Profesjonalni z takimi lubię współpracę,1
Błyskawiczna realizacja zamówienia.,1
Wszystko ok. Wysyłka natychmiastowa. Polecam.,1
Wszystko w jak najlepszym porządku.,1
Bardzo polecam wszystkim zakupy w tym sklepie.,1
"Sxybko, sprawnie, profesjonalnie. Dziekuje. Pozdrawiam",1
Obsługa klienta na najwyższym poziomie.,1
"Szybko, towar w punkt dobrej jakości. Szczerze polecam.",1
"Bardzo szybka przesyłka, wszystko pozytywnie",1
To już kolekne zakupy w tym sklepie ii za kaŻdym razem wszystko przebiega sprawnie i ekspresowo,1
Bardzo profesjonalnie. Polecam w 100%,1
"Bardzo szybko, z chęcią polecę ten sklep",1
Profesjonalna obsługa i szybka wysyłka.,1
Super. Otrzymałem przesyłkę po 24H od zamówienia.,1
"Transakcja ok lecz inpost nie popisał się, bez jakiejkolwiek informacji wrzucił przesyłkę na plac w deszczowy dzień. W przesyłce znajdował się bardzo delikatny element.",1
"Kontakt wzorowy, informacja co dzieje sie z przesyłką natychmiastowa. Wszystko na tip top. Zaparzacz dotarł profesjonalnie zapakowany, wszystko działa i mozna pic kawusie z rana :) polecam",1
Mistrzostwo świata zamówiłem jeden dzień o 10 rano na drugi dzień o czternastej przesyłka była u mnie po prostu rewelacja,1
Bez żadnych zarzutów. Szybko i zgodnie z zamówieniem.,1
Szybka profesjonalna transakcja. Polecam wszystkim.,1
Transakcja była szybka i wygodna.,1
Polecam transakcja przebiegła szybko i sprawnie,1
"Transakcja przebiegła bez problemów, montaż części przy pomocy filmu na YT bezproblemowy, gorzej ze składaniem:) ale jakoś poszło. Pralka działa:)",1
"Wszystko profesjonalnie, produkt wysokiej jakości, bardzo dobry kontakt mailowy dotyczący przebiegu transakcji, bardzo szybka wysyłka, polecam",1
"Szybka sprawna dostawa, tego co potrzebowałem. Polecam sklep.",1
Ekspresowa wysyłka zamówionego towaru. Wszystko sprawnie i jk być powinno.,1
"Profesjonalnie,  szybko i sprawnie. Polecam!",1
Obsługa profesjonalna. Jak najbardziej polecam.,1
Bardzo szybko i rzetelnie. Polecam,1
Wszystko w porządku. Jak zwykle.,1
"Szybko, sprawnie, profesjonalnie. Polecam ten sklep!",1
Szybka przesyłka towar 100% zgodny,1
Super firma  przesyłka dotarła błyskawicznie byłem mile zaskoczony polecam .,1
"Szybko sprawnie o konkretnie, polecam w 100%",1
"Profesjonalna obsługa, bardzo szybka dostawa , trwała mniej niż 24 godziny , jestem zachwycony, polecam tego dostawce w całej rozciągłości.",1
"Profesjonalnie, szybko, rewelacyjnie",1
w 12 h od kupna przesyłka dotarła do paczkomatu,1
Wszystko sprawnie załatwione. Polecam,1
Idealnie.Towar zgodny z opisem. Błyskawiczna dostawa. Będę tu jeszcze robił zakupy.,1
Błyskawiczne. Zgodnie z zamówieniem.,1
"Czekałem na kosz do zmywarki bardzo długo, ale udało się załatwili !!!!!!!!!!!!",1
Bezproblemowo. Sklep przyjemny w obsłudze. Paczka nadana wedle instrukcji. Dodatkowy kontakt zbędny.,1
"długi czas oczekiwania spowodowany oczekiwaniem przez sklep na zamówione części, po ich otrzymaniu do minie przesyłka trafiła bardzo szybko",1
"Profesjonalna obsługa, szybko i przyjemnie",1
Wszystko zgodnie z planem.POLECAM.,1
Super Obsługa to już nie pierwsze moje zakupy w tym sklepie zawsze zadowolony polecam wszystkim,1
Szybko i bez komplikacji. Zresztą już nie pierwszy raz.,1
Wzorowa i bardzo dzybka obsługa. Gorąco polecam.,1
"Szybko, zgodnie z opisem. Polecam.",1
profesjonalna obsługa  super zadowolenie.POLECAM !,1
"Profesjonalna obsługa, bardzo dobry kontakt telefoniczny oraz informacja jaki produkt /część/ zakupić.",1
Transakcja przebiegała bardzo pomyślnie. Bardzo dobra komunikacja mailowe pomiędzy klientem a sprzedawcą.,1
"Towar zgodny z opisem. Bardzo dobra pomoc na infolinii w zakresie doboru części. Błyskawiczna wysyłka, zabezpieczona przed uszkodzeniem.  Sprzedawca PROFESJONALNY.",1
Transakcja przebiegała bardzo sprawnie. Towar zgodny z opisem. Wszystko OK.,1
"profesjonalna obsługa, kompetentna pomoc na infolini, szybka dostawa, sklep godny polecenia, w razie potrzeby napewno skorzytam ponowniw i już poleciłam znajomym.",1
"Bardzo szybka wysyłka ,  polecam",1
Wszystko przebiegło tak jak powinno,1
Profesjonalna obsługa. Łatwy i merytoryczny kontakt. POLECAM.,1
"Bardzo sprawnie, lekko opóźniona wysyłka, ale pozytywnie.",1
OK............ co tu pisać jak jest ok,1
Profesjonalna obsługa i jak najbardziej polecam zakupy w tym sklepie.,1
Profesjonalna obsługa. Polecam.,1
"Wszystko w jak najlepszym porządku, zgodnie z oczekiwaniem.",1
Zbyt długi okres realizacji zamówienia. Czas realizacji zamówienia powinien być dużo krótszy .,1
"Bardzo profesjonalna obsługa, transakcja szybka, serdecznie polecam ten sklep :-)",1
Wszystko przebiegało bardzo sprawnie.,1
Profesjonalna obsługa. Polecam.,1
"Sklep godny polecenia, szybko i solidnie. Bez problemów",1
"Bardzo szybko, pełna satysfakcja",1
Bardzo szybka obsługa. Polecam.,1
"Transakcja dokonana bezproblemowo , zamówiony towar dostarczony zgodnie z oczekiwaniem i w terminie .",1
"Profesjonalna obsługa,jak najbardziej polecam wszystkim",1
"Super obsługa, szybka tranzakcja. Polecam",1
Profesjonalnie i bezproblemowo.,1
Transakcja bez najmniejszych zastrzeżeń. Gorąco polecam ten sklep:),1
"Niespodziewanie szybko  , kupujesz dokładnie to co przedstawiają zdjecia jak i opis  firma godna polecenie",1
Profesjonalna obsługa. Polecam.,1
"Profesjonalna obsługa, szybka realizacja. Polecam w 100% :)",1
Polecam zakupy w tym sklepie. Szybko sprawnie profesjonalnie,1
Szybka i bezproblemowa transakcja. Gorąco polecam!,1
Wszystko przebiegło bez problemów i zgodnie z oczekiwaniami. Polecam.,1
Wszystko na wysokim poziomie  zdecydowanie polecam pozdrawiam,1
Bez zarzutu. Jestem zadowolona bo nie spodziewałam się tak szybkiej realizacji zamówienia. Polecam.,1
Polecam. Szybko i profesjonalnie.,1
"Bardzo szybka wysyłka, towar zgodny z opisem sklepu.",1
Profesjonalna obsługa jak najbardziej polecam zakupy w tym sklepie.,1
"Profesjonalna obsługa, szybka realizacja. Polecam w 100% :)",1
"Polecam...polecam....polecam! Szybko, profesjonalnie. TOP!",1
"Polecam solidny sklep, transakcja przebiegła szybko, paczka dobrze zabezpieczona. Kontakt świetny.",1
Wszystko bardzo sprawnie polecam,1
Szybko i sprawnie. Oby więcej takich internetowych sklepów !,1
Co do obsługi i przesyłki to nie ma się do czego przyczepić. Polecam każdemu kto próbuje własnych sił w domowych naprawach. Dziękuje.,1
Sprawnie i bezproblemowo. Polecam usługi sklepu.,1
Transakcja przebiegła super. Polecę sklep swoim znajomym,1
Szybka i fachową pomoc w dobraniu półki do lodówki.  Przesyłkę miałam w ręku na drugi dzień. Pozdrawiam. Super firma :),1
Szybko i profesjonalnie!!!! Polecam!!!!,1
"Super profesjonalizma , jak najbardziej polecam",1
"Szybko Wszystko było OK
Dziękuję",1
Profesjonalnie i wszystko zgodnie z opisem. Polecam w 100%,1
"Bardzo szybka wysyłka, w pełni profesjonalna obsługa. Towar w pełni zgodny z opisem.",1
"Szybko,sprawnie i na temat,polecam",1
Transakcja przebiegła wzorowo ! Wasz sklep polecam znajomym. Powodzenia !,1
Obsluga z doradztwem.szybka .Polecam K.Z,1
"Serdecznie polecam zakupy w tym sklepie.
Dziękuję.",1
Transakcja przebiegła pomyślnie. Polecam.,1
"Wszystko ok, szybka przesyłka, towar zgodny z zamówionym i dobrze zabezpieczony :)",1
Przedpłata - praktycznie natychmiast informacja o przyjęciu zamówienia do realizacji. Jestem mile zaskoczony szybkością realizacji zamówienia.,1
Polecam. Towar zgodny z opisem. Dziekuje,1
"Świetna, fachowa obsługa, polecam bardzo !!!",1
"Bardzo szybko i sprawnie, wszystko zgodne z opisem. Polecam",1
Szybka dostawa. Towar zgodny z opisem. Polecam sklep.,1
"Szybko, sprawnie i przyjemnie. Polecam sklep.",1
"Transakcja i dostawa przebiegły w tempie ekspresowym, polecam zakupy w tym sklepie .",1
polecam !!!! szybko i profesjonalnie !!!!,1
Transakcja przebiegła bez problemowo,1
"Sklep profesjonalny,rzetelna obsługa,towar świetnie zabezpieczony i bardzo szybka realizacja zamówienia,co było miłym zaskoczeniem.POLECAM !",1
Polecam zakupy w tym sklepie. Szybko i sprawnie.,1
Transakcja przebiegła błyskawicznienie (jak zwykle w tym sklepie - korzystałam z niego już kilkakritnie),1
"Szybko , sprawnie , profesjonalnie - polecam! 100% zadowolenia.",1
"Polecam zakupy w tym sklepie, transakcja szybka i przyjemna 100 % zadowolenia",1
Wszystko na najwyższym poziomie. Dziękuję.,1
Towar zgodny z opisem i bardzo szybka wysyłka polecam,1
"bez problemów, zawias pasował do lodówki",1
"Wszystko jak najbardziej w porządku,transakcja przebiegła szybko i sprawnie przesyłka dotarła zgodna z zamówieniem.Polecam innym kupującym.Pozdrawiam.",1
"Profesjonalna obsługa, błyskawiczna przesyłka.
Polecam zakupy w tym sklepie.",1
"Profesionalna obsluga,pomocni konsultanci  polecam ten sklep",1
Błyskawiczna realizacja zamówienia.,1
"Krok po kroku poprowadzono mnie przez cały cykl zamówienia i zakupu,szybka dostawa,towar zgodny z opisem i oczekiwaniem",1
"wszystko szybko i sprawnie, polecam",1
Transakcja przebiegała szybko i sprawnie. Przesyłka doręczona zgodnie z informacją na stronie. Polecam innym.,1
"Korzystałam już kilka razy. Za każdym razem byłam zadowolona. Duży wybór , szybka i sprawna obsługa. Polecam",1
"Super, bez problemów i bardzo szybko",1
"Bardzo szybka dostawa , dobrze rozwinięty serwis informacyjny , towar zgodny z opisem .
Polecam wszystkim zrobienie zakupów w tym sklepie internetowym , oby więcej takich kontrahentów.",1
Jak najbardziej polecam zakupy w tym sklepie.,1
Wszystko OK profesjonalna obsługa bardzo szybka realizacja.Polecam.,1
Wszystko zgodnie z oczekiwaniem klienta,1
Kupuję już nie pierwszy produkt z north.pl; wszystko przebiegło pomyślnie i sprawnie. Polecam!,1
Profesjonalna obsługa. Szybka realizacja. Polecam tego sprzedawcę.,1
"Transakcja przebiegła bez problemów. 
Artykuł zgodny z opisem.",1
"Bardzo dobra obsługa,szybkie zrealizowanie zamówienia,sklep godny polecenia",1
"sprawnie, bez zbędnej zwłoki :-)",1
"Szybko,profesjonalnie jeszcze skorzystam  na pewno...bo jakość AGD dzisiaj to nie to co kiedyś...",1
Polecam innym zakupy w Waszym sklepie,1
"Wszystko poszło szybko i sprawnie, kurier był u mnie na nastepnyvdzien roboczy po złożeniu zamówienia.",1
"Gorąco polecam szybko, sprawnie, fachowe doradztwo",1
"Profesjonalna obsługa, szybko dostarczony towar. Oceniam na 6+.",1
"transakcja przebiegła bez zastrzeżeń , polecam.",1
"Bardzo profesjonalna obsługa 
Polecam wszystkim.",1
Polecam NORTH. Szybko i terminowo zrealizowane zamówienie.,1
Kurier nacioł mnie na 2 zł nie miał wydać reszty,1
Profesjonalna obsługa i szybka realizacja gorąco polecam :),1
Zdecydowanie polecam szybki czas realizacji oraz zgodność z opisem,1
Transakcja przebiegła pomyślnie. Miska zgodna z opisem. Szybka wysyłka. Polecam.,1
Jak najbardziej polecam zakupy w tym sklepie. Szybka wysyłka.,1
"bardzo duży wybór części do wielu urządzeń, łatwa lokalizacja potrzebnych części, dogodny wybór płatności i dostawy.",1
PROFESJONALNIE I BŁYSKAWICZNIE. Dziękuję i POLECAM ZAKUPY W NORTH.PL,1
"Polecam, zakupy robię po raz kolejny.",1
"Rewelacyjny kontakt ze sprzedawcą, pomoże, doradzi i wskaże prawidłowo dobraną część. Towar dotarł bardzo szybko i zgodny z zamówieniem. ***POLECAM***",1
"OK, tylko za duża paka na tak małą przesyłkę",1
Transakcja (dostawa) odbyła się  blyskawicznie. Distarczony tiwar zgodny z opisem. Polecam sprzedawce,1
Przedstawiciel interesował się zakupem dzwoniąc do jakiego modelu samochodu mają być pokrowce.,1
"Szybko, sprawnie i bez kłopotu. Piekarnik naprawiony, żona zachwycona. Ja tez bo nie trzeba kupować nowego ;)",1
"bardzo profesjonalna obsługa ,miła i bardzo pomocna pani w dziale klienta, towar zamowiony w poniedziałek i domówiony we wtorek do południa w środę był u mnie.Polecam ten sklep",1
"Jestem bardzo zadowolona z obslugi 
Pelen profesjonalizm 
Polecam w 100%",1
Pełen profesjonalizm szybka wysyłka towar idealnie pasuje....polecam,1
"Profesjonalna obsługa, zakupiony towar otrzymałam następnego dnia.",1
"absolutnie idealnie przeprowadzone teansakcje.
bardzo szybka dostawa",1
Wszystko super. Dzięki zakupon uratowalem swoj sprzęt.,1
Profesjonalne podejście do klienta. Polecam tę firmę.,1
szybko szybko szybko szybko szybko szybko,1
"Profesjonalna obsługa, pełna informacja o statusie przesyłki, szybko i konkretnie. Polecam",1
Transakcja przebiegła szybko i bez problemów..,1
Idealna obsługa klienta. Błyskawiczny zwrot nadpłaty na konto. Super sprzedawca.,1
"Super, ekstra bezproblemowo. Polecam zdecydowanie !",1
Transakcja przebiegła bezproblemowo. Polecam!!!,1
Transakcja przebiegła bez problemu,1
Wszystko bardzo sprawnie łącznie z korektą zamówienia i zwrotem nadpłaty.POLECAM!!,1
"Kolejny mój zakup w tym sklepie, wszystko jak zwykle przebiegło bez zastrzeżeń.",1
Wszystko przebiegło zgodnie z oczekiwaniem,1
"Profesjonalna obsługa,szybka realizacja, polecam",1
Błyskawicznie dostarczona przesyłka! Dziękuję!,1
"Profesjonalna obsluga, towar zgodny z opisem bardo dobrej jakosci. Jestem bardzo zadowolona. Polecam",1
Bez najmniejszych problemów. Zakupiona częśc dokładnie taka jaka miała być,1
Już dodawałem opinię .prowadząc działalność servis RTV bardzo często korzystałem z zakupów w NORTH SERVIS zawsze najwyższa pólka inni Wam do kostek nie dorastają,1
Już dodawałem opinię .prowadząc działalność servis RTV bardzo często korzystałem z zakupów w NORTH SERVIS zawsze najwyższa pólka inni Wam do kostek nie dorastają,1
Jestem zaskoczona. B. szybka sprawna i szybka transakcja. Polecam,1
"Szybko ,zgodnie z zamówieniem.Polecam",1
"Szybka dostawa,ogromny wybór części.Polecam wszystkim",1
"Szybko, sprawnie, bez problemu. W 100% polecam.",1
Jednym słowem SUPER !!! Pod każdym względem !!!,1
Wszystko w jak najlepszym porządku :) Polecam !!!,1
wszystko sprawnie i zgodnie z zamówieniem,1
Sklep north.pl to pełna profeska.Szybko i to co trzeba.,1
"Profesjonalna obsługa. Szybka realizacja zamówienia. Jeżeli będę miała potrzebę , skorzystam ponownie z usługi i polecę firmę znajomym.",1
"Szybko, sprawnie , bez żadnych problemów. GORĄCO POLECAM!!!",1
"Wszystko szybko i sprawnie, towar dobrej jakości",1
Transzakcja przebiegła sprawnie i szybko .Polecam.,1
"Transakcja udana. Dobrze działająca obsługa, dobry kontakt.",1
Transakcja przebiegła szybko i sprawnie. Gorąco polecam.,1
"Drugi zakup i druga pomoc w doborze elementów, polecam",1
"Produkt dobrze opisany, zamowiony w niedzielę a we wtorek już go miałem. Zdecydowanie Polecam sklep",1
"błyskawiczna przesyłka, wszystko w/g opisu. szczerze polecam",1
Polecam wszystkim jestem bardzo zadowolony,1
"Profesjonalna obsługa. Bardzo szybka wysyłka. Jestem mega zadowolony. 
Ps. Prostota w dodawaniu opini",1
"Towar bez zastrzeżeń, dostawa zgodnie z informacjami zamieszczonymi podczas zakupu. Polecam",1
Transakcja przebiegła błyskawicznie i bezproblemowo:),1
Transakcja przebiegła ok jedynie co do cen można mieć odmienne zdanie.,1
"Towar zgodny z opisem, wysyłka express. Polecam!",1
"Profesjonalna obsługa, błyskawiczna przesyłka, towar najwyższej jakości Polecam",1
"Profesjonalna obsługa, szybka przesyłka. Część również sprawnie działa. Polecam wszystkim!",1
"Profesjonalna, błyskawiczna obsługa i realizacja zamówienia. Polecam",1
Wszystko idealnie. Już kolejny zakup i jak zawsze wszystko na najwyższym poziomie.,1
